payment_id,loan_id,payment_date,amount_paid,principal_component,interest_component,late_payment_flag
491,21556,10/16/2017,3256.43,2905.45,350.98,0
492,13808,02/27/2023,7907.79,7449.94,457.85,0
493,5374,01/03/2014,13214.37,9649.47,3564.9,0
494,10888,09/29/2010,2534.51,2323.85,210.66,0
495,7568,05/16/2022,15100.81,11656.92,3443.89,0
496,18352,12/05/2025,3987.14,3138.73,848.41,0
497,10129,08/11/2023,6785.89,5173.93,1611.96,1
498,4021,01/03/2026,2128.07,1741.68,386.39,1
499,20473,06/18/2020,35319.71,28529.27,6790.44,0
500,9739,08/28/2013,4317.81,3869.29,448.52,1
501,8420,07/11/2015,3419.19,3018.02,401.17,0
502,3404,01/02/2026,9200.52,6923.31,2277.21,0
503,6047,07/26/2012,9769.29,8885.41,883.88,0
504,657,08/17/2013,23091.08,17344.92,5746.16,0
505,15631,10/07/2025,24370.35,22632.2,1738.15,0
506,3838,03/22/2023,10651.35,7830.19,2821.16,1
507,10712,08/06/2021,15605.34,11804.01,3801.33,0
508,18376,10/20/2015,1141.6,857.19,284.41,0
509,2316,10/08/2024,4750.01,3408.3,1341.71,0
510,12601,10/06/2015,9170.42,7731.99,1438.43,0
511,58,08/06/2017,7963.61,5844.86,2118.75,0
512,20821,09/30/2019,19612.54,15816.04,3796.5,0
513,12044,08/14/2024,11032.61,8595.27,2437.34,0
514,14801,02/09/2022,6575.78,5163.65,1412.13,0
515,1833,06/05/2010,14171,13112.65,1058.35,0
516,21619,12/29/2019,2280.5,2105.85,174.65,0
517,19461,10/22/2016,2876.89,2330.74,546.15,0
518,19284,01/31/2023,10041.4,7396.89,2644.51,0
519,5105,11/29/2019,1755.54,1301.45,454.09,0
520,14643,01/01/2023,5155.4,4434.22,721.18,0
521,10633,06/23/2016,7808.37,6354.45,1453.92,0
522,1650,09/16/2018,7688.1,6773.4,914.7,0
523,1931,02/10/2020,11881.14,10023.15,1857.99,0
524,6472,07/30/2012,12297.21,9843.25,2453.96,0
525,11198,05/15/2021,2163.52,1942.99,220.53,0
526,14525,11/30/2024,25736.03,19267.28,6468.75,0
527,5573,12/15/2012,2127.23,1556.54,570.69,0
528,20705,12/04/2022,2116.65,1782.85,333.8,1
529,20686,05/05/2015,3886.15,3229.31,656.84,0
530,5498,09/16/2019,2185.66,1768.13,417.53,0
531,12977,08/08/2017,21523.93,16730.97,4792.96,0
532,15420,06/24/2023,11112.95,9037.01,2075.94,0
533,21313,12/13/2021,12925.72,11919.48,1006.24,0
534,14176,05/25/2023,9236.92,7829.62,1407.3,0
535,960,07/25/2015,36302.14,26453.02,9849.12,0
536,10876,09/26/2015,12118.46,10184.56,1933.9,0
537,13297,11/09/2014,3311.26,2835.51,475.75,0
538,13242,07/25/2025,12612.5,10810.45,1802.05,0
539,11867,12/07/2010,20591.3,19238.84,1352.46,1
540,4737,11/29/2017,8016.96,5886.9,2130.06,0
541,10868,05/20/2017,7245.02,6701.58,543.44,0
542,15104,10/15/2024,16886.4,13808.89,3077.51,0
543,2322,11/04/2016,3486.84,3092.93,393.91,0
544,6161,08/09/2022,1945.99,1836.7,109.29,1
545,12884,03/20/2022,14283.43,12275.88,2007.55,1
546,12706,12/22/2023,2204.39,1921.19,283.2,0
547,15356,09/21/2022,12439.48,10479.07,1960.41,1
548,8450,01/23/2025,6071.44,5518.43,553.01,0
549,16104,04/17/2010,979.8,858.72,121.08,1
550,10327,03/11/2015,22761.18,17051.02,5710.16,0
551,15274,01/09/2011,3867.68,3404.76,462.92,0
552,1563,06/18/2012,6104.71,4847.05,1257.66,1
553,3734,09/01/2017,7519.16,6770.74,748.42,0
554,9670,11/09/2016,2793.45,2563.16,230.29,0
555,16474,05/13/2018,6171.3,4872.63,1298.67,0
556,6980,04/24/2018,821.9,587.71,234.19,0
557,18614,05/14/2026,2615.17,2238.57,376.6,0
558,7464,09/08/2012,13027.76,10087.9,2939.86,0
559,18525,11/22/2010,11019.84,9138.58,1881.26,1
560,2492,08/18/2025,6566.48,5339.35,1227.13,0
561,19331,09/30/2012,4770.68,3549.02,1221.66,0
562,4734,04/07/2015,17838.76,16243.31,1595.45,0
563,790,03/09/2012,21629.09,16429.79,5199.3,0
564,4215,02/05/2017,8322.46,7334.29,988.17,0
565,4910,09/30/2011,8234.8,7803.83,430.97,0
566,6219,09/20/2015,21428.82,18471.81,2957.01,0
567,13065,02/09/2010,18218.74,13342.48,4876.26,0
568,10315,12/06/2016,15108.15,11628.37,3479.78,0
569,19392,01/02/2015,3013.15,2198.09,815.06,0
570,3932,07/27/2014,2831.57,2056.67,774.9,0
571,12750,01/11/2026,837.06,667.39,169.67,0
572,6887,08/24/2013,13858.45,11296.68,2561.77,0
573,11678,08/31/2014,12415.57,10533.46,1882.11,0
574,21826,04/19/2011,2989.61,2203.31,786.3,1
575,13733,08/05/2010,948.65,750.11,198.54,0
576,21352,10/16/2013,5713.59,5196.03,517.56,0
577,14184,05/24/2018,33842.7,24606.98,9235.72,0
578,8181,09/11/2025,6364.57,5083.16,1281.41,1
579,7468,06/22/2023,6193.72,4914.37,1279.35,0
580,2547,01/05/2025,2824.99,2091.5,733.49,0
581,6312,01/16/2021,9730.27,8258.57,1471.7,0
582,2813,05/13/2010,1866.37,1555.51,310.86,0
583,2075,07/29/2021,17032.92,15503.83,1529.09,1
584,1830,05/21/2019,3169.76,2338.16,831.6,0
585,13972,02/15/2022,7103.57,5726.68,1376.89,0
586,2199,12/29/2011,19728.82,16198.36,3530.46,0
587,18496,01/05/2011,803.08,610.46,192.62,0
588,15732,06/25/2016,4857.83,4126.82,731.01,0
589,541,04/21/2022,6312.98,4951.22,1361.76,0
590,1635,01/24/2023,16357.58,12943.59,3413.99,0
591,11980,08/09/2010,13087.4,10635.96,2451.44,0
592,14787,10/20/2013,18303.67,14072.32,4231.35,0
593,14210,07/11/2016,11626.23,9463.87,2162.36,0
594,4677,08/31/2013,6623.09,5334.89,1288.2,0
595,7718,07/15/2014,2097,1830.36,266.64,0
596,5640,09/22/2010,1168.89,1062.8,106.09,0
597,20400,05/07/2025,5065.9,4772.17,293.73,0
598,6341,01/17/2011,7942.45,6634.01,1308.44,0
599,5318,08/26/2015,15891.3,15083.21,808.09,0
600,1079,09/26/2015,6464.47,5633.52,830.95,0
601,6404,12/23/2013,12684.84,11892.5,792.34,0
602,13031,08/19/2010,10487.71,8211.29,2276.42,0
603,3771,02/13/2010,26923.19,23310.49,3612.7,0
604,15565,10/08/2025,10194.29,8363.46,1830.83,1
605,5825,02/04/2018,9666.61,7771.77,1894.84,0
606,15082,04/25/2019,13912.14,11105.22,2806.92,1
607,948,01/25/2017,5455.27,4458.27,997,0
608,6221,09/20/2013,13841.29,10772.03,3069.26,0
609,4835,08/09/2014,12423.98,8948.1,3475.88,0
610,7451,10/10/2022,3451.55,2890.83,560.72,0
611,18936,04/27/2024,28967.73,22504.88,6462.85,0
612,1815,11/11/2014,9791.56,8842.64,948.92,0
613,4555,12/28/2012,21548.1,15774.2,5773.9,0
614,10630,11/16/2012,4480.84,3463.18,1017.66,0
615,12810,05/13/2011,2754.47,2444.55,309.92,1
616,11649,01/23/2019,14165.36,10496.5,3668.86,0
617,14001,04/15/2016,4694.98,4166.71,528.27,1
618,16224,05/26/2022,3889.62,3347.88,541.74,1
619,17079,09/28/2011,43393.19,34224.27,9168.92,0
620,20737,08/28/2011,15445.45,12866.11,2579.34,1
621,18716,01/13/2011,12780.82,11362.7,1418.12,0
622,6659,11/24/2025,5171.97,3766.96,1405.01,0
623,11674,01/08/2026,5463.12,4156.23,1306.89,0
624,16529,07/14/2011,11008.29,8035.02,2973.27,0
625,18799,03/20/2017,746.36,661.57,84.79,0
626,18943,03/24/2020,6137.94,5163.97,973.97,0
627,8053,03/17/2010,9923.98,8511.96,1412.02,0
628,12825,09/24/2012,2012.46,1627.07,385.39,0
629,18610,09/28/2010,20913.97,16011.8,4902.17,0
630,21354,07/31/2018,3941.98,3522.5,419.48,0
631,16192,04/23/2013,3622.93,3312.14,310.79,0
632,13124,03/20/2026,4320.66,4022.03,298.63,1
633,15345,04/25/2015,2518.63,2224.61,294.02,0
634,10917,02/02/2012,10124.51,8269.63,1854.88,0
635,2281,07/08/2021,848.18,728.53,119.65,0
636,9922,05/06/2011,3977.44,3469.52,507.92,0
637,9612,04/14/2022,7884.67,6623.93,1260.74,0
638,12601,12/11/2011,33913.25,31581.83,2331.42,0
639,2024,05/04/2013,1250.79,921.36,329.43,0
640,4671,01/26/2024,991.87,815.16,176.71,1
641,16354,12/20/2014,2990.93,2335.41,655.52,0
642,15088,06/09/2010,11600.33,9750.41,1849.92,0
643,1840,01/13/2016,33918.04,24751.34,9166.7,0
644,19975,05/04/2016,3364.08,2899.6,464.48,0
645,19245,05/03/2016,16748.35,12276.7,4471.65,0
646,15023,10/01/2010,11718.82,9810.21,1908.61,0
647,12850,11/12/2018,12516.12,11350.88,1165.24,0
648,3690,06/18/2011,13805.19,11187.94,2617.25,0
649,1820,12/28/2012,787.41,661.08,126.33,0
650,21486,01/09/2016,5558.53,4233.5,1325.03,1
651,9249,11/25/2012,3267.3,2723.79,543.51,0
652,9653,06/12/2025,911.26,795.79,115.47,0
653,15915,03/21/2016,6463.59,5766.58,697.01,0
654,13249,05/25/2020,8470.77,7003.38,1467.39,0
655,11337,11/05/2016,3699.6,2840.16,859.44,0
656,15457,12/04/2020,8105.68,6015.24,2090.44,0
657,15884,09/23/2015,1669.46,1256.97,412.49,0
658,20659,05/08/2018,24583.9,22921.06,1662.84,0
659,14644,10/25/2012,30911.11,25374.64,5536.47,1
660,7231,12/29/2012,13344.4,9640.06,3704.34,0
661,15275,02/20/2020,5291.93,4458.21,833.72,1
662,7751,03/17/2016,43071.98,33563.53,9508.45,1
663,17222,07/04/2013,2022.49,1857.29,165.2,0
664,7570,06/18/2024,13173.11,11996.03,1177.08,0
665,956,04/28/2020,16024.38,12140.48,3883.9,0
666,1414,06/12/2024,11359.83,9418.15,1941.68,0
667,15291,05/11/2019,4220.5,3733.19,487.31,0
668,21581,03/01/2021,14327.35,12299.1,2028.25,0
669,6514,12/06/2010,6467.19,5795.51,671.68,0
670,9398,01/22/2022,2907.53,2716.02,191.51,0
671,12551,02/08/2012,15585.37,11680.06,3905.31,0
672,224,01/13/2018,7849.52,5908.11,1941.41,1
673,17675,09/04/2013,10940.92,9704.82,1236.1,0
674,5966,03/17/2011,25217.54,20144.75,5072.79,0
675,15335,03/28/2018,3071.41,2406.87,664.54,0
676,3633,07/02/2012,2988.45,2331.55,656.9,1
677,7558,07/01/2014,4021.29,3649.6,371.69,0
678,14785,06/02/2022,32648.38,23779.07,8869.31,0
679,236,02/20/2010,20540.94,16965.61,3575.33,0
680,14502,07/17/2015,8512.56,7642.13,870.43,1
681,11710,01/06/2011,25576.43,21502.2,4074.23,0
682,12126,01/13/2015,8764.74,6871.05,1893.69,0
683,3910,02/13/2019,1259.82,1082.06,177.76,0
684,6488,10/23/2024,9531.92,8143.3,1388.62,0
685,9297,05/06/2012,10533.29,7751.72,2781.57,0
686,12455,02/23/2022,6143.76,4533.56,1610.2,1
687,13181,04/18/2011,8965.19,7567.94,1397.25,0
688,4545,11/19/2023,14216.73,10738.37,3478.36,0
689,10453,05/21/2021,8735.31,7525.61,1209.7,0
690,12777,03/31/2017,5125.65,4714.35,411.3,0
691,4713,05/08/2024,6911.83,6390.28,521.55,0
692,21598,11/26/2019,655.14,508.9,146.24,0
693,1881,11/01/2011,2372.8,1831.08,541.72,0
694,13063,07/04/2012,16323.53,11780.08,4543.45,0
695,7949,07/28/2011,1148.32,1043.91,104.41,0
696,3614,08/28/2020,2849.43,2408.16,441.27,0
697,6400,08/01/2021,18007.74,14816.86,3190.88,1
698,16372,06/16/2011,3674.95,3317.05,357.9,0
699,21747,05/27/2024,16443.97,11851.33,4592.64,0
700,13585,09/21/2023,11284.12,8180.74,3103.38,0
701,20311,10/09/2013,5306.84,4229.08,1077.76,0
702,14903,01/14/2023,1088.77,945.94,142.83,0
703,13035,04/16/2013,4583.36,3677.49,905.87,0
704,9439,07/07/2018,18790.88,13747.63,5043.25,0
705,8636,02/08/2012,2759.36,2042.01,717.35,0
706,18089,05/03/2026,2345.59,1772.24,573.35,0
707,4200,08/17/2014,2788.92,2427.35,361.57,0
708,19888,05/01/2020,37545.05,31381.67,6163.38,0
709,9497,01/23/2019,899.48,761.32,138.16,0
710,5989,09/16/2024,25712.78,19351.98,6360.8,0
711,17545,06/07/2019,2130.53,1867.31,263.22,0
712,1822,11/10/2015,3659.59,3232.98,426.61,0
713,9791,11/10/2017,5958.24,5645.18,313.06,0
714,10062,09/17/2021,1525.27,1231.41,293.86,0
715,11931,09/26/2012,3506.56,2825.91,680.65,0
716,16006,04/13/2020,930.76,813.15,117.61,0
717,18195,06/02/2022,27317.36,19682.48,7634.88,0
718,10893,02/26/2016,19107.3,16652.16,2455.14,0
719,9422,06/13/2012,15366.91,14574.7,792.21,0
720,9150,07/21/2012,7086.18,6237.65,848.53,0
721,16965,04/18/2011,15013.26,14054.83,958.43,0
722,14725,01/16/2021,3593.79,3169.9,423.89,0
723,7428,12/09/2012,16542.04,14228.34,2313.7,0
724,8102,01/13/2011,3133.79,2685.34,448.45,0
725,16670,04/15/2019,7457.31,6593.72,863.59,0
726,6825,01/23/2025,2396.01,2135.55,260.46,0
727,18148,06/22/2020,13047.69,10139.41,2908.28,0
728,6752,05/25/2015,17476.52,13121.4,4355.12,0
729,17441,05/25/2022,22476.57,21304.42,1172.15,0
730,12615,10/20/2015,12647.89,9551.34,3096.55,0
731,17429,08/05/2024,11458.19,8260.56,3197.63,0
732,11763,07/19/2010,20522.78,15961.81,4560.97,0
733,2138,10/31/2019,25163.78,19665.89,5497.89,0
734,6704,02/26/2026,2349.06,2032.68,316.38,0
735,15818,10/10/2015,3546.41,2689.6,856.81,0
736,11801,06/05/2023,6713.87,6224.13,489.74,0
737,20423,02/23/2012,8525,7354.25,1170.75,0
738,15859,04/30/2013,5711.3,4244.32,1466.98,0
739,631,08/30/2015,12066.06,10520.17,1545.89,0
740,6122,06/20/2014,33700.39,24256.8,9443.59,0
741,13203,02/24/2016,29638.82,24872.76,4766.06,1
742,17980,02/16/2013,2946.65,2461.51,485.14,0
743,20771,12/13/2018,15560.59,13461.73,2098.86,0
744,8217,09/17/2017,45344.94,32955.46,12389.48,0
745,7198,10/07/2025,16571.62,12826.91,3744.71,1
746,7509,08/28/2011,5542.21,4536.22,1005.99,0
747,9356,09/16/2016,38012.98,27532.26,10480.72,1
748,11105,05/11/2017,34792.76,32042.89,2749.87,1
749,19733,02/21/2012,5177.42,4855.5,321.92,0
750,18604,01/08/2011,5915.72,5171.85,743.87,0
751,11797,06/23/2017,8021.72,7289.22,732.5,0
752,3290,10/23/2022,17570.68,16445.44,1125.24,1
753,5105,01/09/2019,2417.96,1868.98,548.98,0
754,20814,10/11/2014,1408.35,1120.29,288.06,0
755,4679,02/02/2016,11626.61,9582.42,2044.19,0
756,16082,03/14/2013,9629.34,8609.27,1020.07,0
757,8705,05/12/2020,1432.92,1048.67,384.25,1
758,10105,10/24/2021,8153.15,6875.61,1277.54,0
759,19409,03/29/2019,13346.42,11295.81,2050.61,0
760,9607,09/10/2025,19205.63,18155.55,1050.08,0
761,6890,06/06/2023,4870.23,4364.63,505.6,0
762,6206,01/09/2011,7820.07,5626.3,2193.77,0
763,19955,06/21/2019,27127.75,21359.3,5768.45,0
764,305,11/20/2018,3190.89,2609.69,581.2,0
765,15020,08/22/2025,10285.66,9361.91,923.75,0
766,12867,07/21/2023,14019.2,10249.98,3769.22,0
767,21862,04/16/2014,2589.39,2134.33,455.06,0
768,12729,05/19/2024,1435.8,1032.64,403.16,1
769,21470,10/26/2013,10893.37,8413.96,2479.41,0
770,2928,03/09/2011,7938.68,6665.22,1273.46,0
771,6436,07/17/2012,5532,3975.17,1556.83,1
772,7304,09/25/2011,70008.27,51288.12,18720.15,0
773,11502,04/11/2025,18166.44,14150.47,4015.97,1
774,10655,11/21/2013,8126.07,6683.72,1442.35,0
775,9077,02/28/2011,5208.61,4009.84,1198.77,0
776,838,04/05/2010,10257.22,7776.99,2480.23,0
777,6086,11/26/2020,5857.97,5366.16,491.81,0
778,7844,07/30/2017,12573.14,9662.22,2910.92,0
779,12099,10/09/2018,13346.96,11364.14,1982.82,0
780,14050,12/05/2019,17831.94,14956.93,2875.01,0
781,21965,12/28/2023,7146.34,5574.46,1571.88,0
782,14125,08/21/2018,5121.2,4133.46,987.74,0
783,11423,08/20/2013,14302.25,10663.19,3639.06,0
784,10540,10/30/2020,2337.35,1859.24,478.11,0
785,6645,05/24/2015,9637.05,7567.86,2069.19,0
786,20006,05/16/2013,7579.78,6749.98,829.8,0
787,12594,03/25/2017,9009.59,6973.16,2036.43,1
788,11785,01/08/2019,4979.87,3936.37,1043.5,1
789,7687,05/13/2010,11930.7,9216.92,2713.78,0
790,1416,02/17/2015,8070.24,7459.14,611.1,0
791,15441,12/30/2014,1890.79,1727.61,163.18,0
792,4825,08/30/2015,12134.75,9519.38,2615.37,0
793,15683,02/05/2022,3200.61,2890.33,310.28,0
794,20469,11/01/2024,3739.48,3210.71,528.77,0
795,10270,11/24/2015,5913.04,4804.99,1108.05,0
796,19772,09/30/2023,9318.05,7588.07,1729.98,0
797,2267,05/29/2017,5815.75,4313.49,1502.26,0
798,4344,11/03/2012,4830.12,3800.41,1029.71,0
799,13569,11/23/2012,1203.08,951.96,251.12,0
800,17308,12/16/2016,5212.76,4297,915.76,0
801,13180,09/07/2020,3340.34,3086.39,253.95,0
802,15308,03/23/2011,711.79,663.18,48.61,1
803,8763,09/25/2014,6286.54,5264,1022.54,0
804,14304,11/23/2018,19844.54,16017.76,3826.78,0
805,17191,05/18/2014,1049.79,894.28,155.51,0
806,13013,03/05/2020,31625.57,25931.9,5693.67,0
807,12651,08/10/2020,14965.29,12868.82,2096.47,0
808,3463,02/02/2023,2427.06,2143.16,283.9,1
809,7201,03/07/2025,20492.61,14815.16,5677.45,0
810,10771,03/13/2018,7723.72,6994.2,729.52,0
811,499,08/20/2013,1715.24,1273.22,442.02,1
812,10428,03/05/2010,17329.68,13098.77,4230.91,0
813,359,09/21/2013,2358.89,1819.56,539.33,0
814,20378,01/20/2013,3103.71,2824.79,278.92,0
815,3591,10/15/2018,5306.95,5030.66,276.29,0
816,17283,10/31/2014,2081.58,1782.55,299.03,0
817,21434,11/01/2023,6497.77,5553.06,944.71,0
818,17039,02/06/2024,14558.35,12242.9,2315.45,0
819,12286,02/17/2019,1352.33,1064.65,287.68,0
820,4100,07/18/2024,11465.99,8793.67,2672.32,1
821,16133,06/13/2013,12704.29,10015.51,2688.78,0
822,20013,04/06/2013,5763.66,5018.08,745.58,0
823,8924,08/12/2016,48959.47,39288.14,9671.33,0
824,18758,05/11/2025,15714.85,13065.88,2648.97,0
825,12381,07/22/2024,10388.41,7815.87,2572.54,0
826,17175,09/18/2016,4846.79,4436.52,410.27,0
827,117,04/05/2019,47399.23,44275.92,3123.31,1
828,5634,01/28/2020,9232.81,6961.54,2271.27,0
829,13660,11/06/2012,1921.11,1717.13,203.98,0
830,11172,02/20/2013,3624.14,2885.78,738.36,0
831,1222,11/28/2024,11738.13,8816.99,2921.14,0
832,4411,04/19/2015,12253.79,10155.26,2098.53,0
833,10454,02/06/2015,26787.35,23883.92,2903.43,0
834,140,09/17/2022,1590.74,1327.18,263.56,0
835,15444,06/25/2012,2035.92,1771.05,264.87,0
836,16867,03/09/2015,11534.55,8435.72,3098.83,0
837,9800,02/25/2019,6254.71,5172.11,1082.6,0
838,3343,08/12/2024,3196.66,2286.41,910.25,0
839,14437,05/06/2023,11591.61,9529.28,2062.33,0
840,6221,05/05/2024,29970.66,22679.91,7290.75,0
841,7205,03/01/2011,6786.1,5566.52,1219.58,0
842,5013,10/09/2011,2194.24,2079.85,114.39,0
843,7596,05/19/2025,1160.64,898.73,261.91,0
844,19301,08/28/2010,33140.52,26265.08,6875.44,0
845,16922,01/17/2020,4442.74,3294.45,1148.29,0
846,13306,08/27/2014,31502.88,24227.38,7275.5,0
847,21762,02/24/2021,1589.53,1423.35,166.18,0
848,1243,05/11/2019,7499.48,5382.66,2116.82,0
849,14444,06/24/2018,8110.33,7639.29,471.04,0
850,14121,08/13/2017,8704.35,6967.29,1737.06,0
851,2978,06/15/2019,14023,12871.94,1151.06,0
852,20899,08/02/2018,3027.12,2342.02,685.1,1
853,7282,08/23/2015,2520.3,2242.18,278.12,0
854,3739,07/13/2021,8891.75,8170.12,721.63,0
855,6700,06/27/2019,12511.66,11474.8,1036.86,0
856,4150,11/14/2015,28219.06,21083.81,7135.25,0
857,16131,11/26/2017,9330.74,8630.87,699.87,0
858,13634,05/12/2025,4680.88,3357.12,1323.76,0
859,6944,07/26/2017,7568.25,5922.39,1645.86,1
860,19337,11/08/2012,14486.4,11448.55,3037.85,0
861,16566,08/16/2014,11496.85,10911.28,585.57,0
862,9736,09/16/2015,6799.02,5076.26,1722.76,0
863,3067,10/31/2025,7626.96,5456.54,2170.42,0
864,20301,03/08/2019,2853.24,2166.7,686.54,0
865,1045,03/12/2024,6337.76,4750.49,1587.27,0
866,3735,04/25/2011,2768.2,1992.25,775.95,0
867,12132,01/19/2011,14481.72,12060.96,2420.76,0
868,8347,03/24/2012,34770.77,28106.62,6664.15,0
869,14611,08/28/2016,1695.11,1595.25,99.86,0
870,18730,02/14/2011,2439.22,1878.67,560.55,0
871,12675,06/16/2020,4068.84,3663.45,405.39,0
872,615,01/05/2026,6614.6,5550.41,1064.19,1
873,14243,07/23/2011,9874.51,9261.54,612.97,1
874,2598,12/16/2012,12967.65,11944.84,1022.81,0
875,19618,02/19/2015,8107.47,6518.8,1588.67,0
876,549,06/07/2025,5517.49,4950.4,567.09,0
877,10414,03/18/2023,21673.92,18708.42,2965.5,1
878,1298,02/17/2024,2508.13,2064.14,443.99,0
879,3239,10/19/2023,22169.96,19740.27,2429.69,0
880,16994,04/06/2012,772.86,579.14,193.72,0
881,12513,11/25/2010,12437.57,10960.81,1476.76,0
882,11098,08/16/2013,14108.14,10433.9,3674.24,0
883,15802,10/11/2013,805.24,757.55,47.69,0
884,751,12/21/2017,19172.05,13705.39,5466.66,0
885,4643,01/03/2023,3442.9,2959.9,483,0
886,18827,10/17/2020,5261.16,4575.53,685.63,1
887,13668,10/27/2015,2081.37,1502.79,578.58,0
888,15476,07/28/2010,1676.7,1486.7,190,0
889,7227,02/18/2016,6714.28,5751.39,962.89,0
890,16829,04/27/2013,72438.56,61383.26,11055.3,1
891,9144,01/06/2012,18272.49,13180.94,5091.55,0
892,21896,02/22/2019,2232.57,1801.56,431.01,0
893,902,09/28/2016,17846.59,13490.61,4355.98,0
894,3543,12/05/2015,10566.89,7714.91,2851.98,0
895,7561,05/11/2015,1555.08,1201.95,353.13,0
896,5269,06/10/2017,22176.55,18960.95,3215.6,0
897,18867,11/07/2022,2760.94,2118.35,642.59,1
898,1322,07/13/2011,2247.11,1734.26,512.85,0
899,6641,02/12/2024,1021.47,759.56,261.91,0
900,8756,09/04/2016,1969.41,1808.06,161.35,0
901,15230,02/24/2020,4267.83,3069.49,1198.34,0
902,7080,08/27/2011,9182.45,7935.03,1247.42,0
903,16587,11/27/2016,22410.73,18007.81,4402.92,0
904,11482,07/24/2015,5704.82,5294.85,409.97,0
905,1401,03/03/2017,49579.29,39101.06,10478.23,0
906,4391,01/25/2025,3574.33,3222.66,351.67,1
907,6816,02/21/2018,6728.63,5266.3,1462.33,1
908,6708,10/10/2014,15022.28,12399.51,2622.77,0
909,11351,12/14/2024,35659.43,26838.12,8821.31,0
910,13107,05/25/2013,8152.99,6481,1671.99,0
911,14750,07/31/2016,8686.06,6513.52,2172.54,0
912,7955,06/16/2011,13505.14,10321.42,3183.72,0
913,6309,07/13/2021,26260.89,20453.79,5807.1,0
914,4738,05/22/2014,1779.31,1298.71,480.6,0
915,2948,09/01/2010,9692.95,6940.82,2752.13,0
916,6084,08/23/2017,5333.92,4450.37,883.55,1
917,2173,07/04/2022,4706.67,3367.92,1338.75,0
918,20641,12/19/2017,3797.37,3461.8,335.57,0
919,2568,06/16/2019,6426.5,5438.53,987.97,0
920,2691,09/10/2016,15495.01,12234.07,3260.94,1
921,21067,06/12/2023,13269.62,9782.22,3487.4,1
922,17828,01/09/2018,2970.33,2500.51,469.82,0
923,1930,05/28/2018,2973.41,2483.95,489.46,1
924,14210,03/18/2023,12110.91,10712.44,1398.47,0
925,4051,01/27/2023,5011.65,4597.99,413.66,0
926,21012,09/07/2010,4316.6,3638.75,677.85,0
927,2157,01/28/2015,36058.37,26642.92,9415.45,0
928,9402,04/13/2011,7194.54,5529.3,1665.24,0
929,1363,05/02/2025,2843.63,2484.31,359.32,1
930,20812,12/28/2014,3263.1,3078.55,184.55,0
931,21108,11/22/2020,5220.78,4962.74,258.04,0
932,13456,07/16/2012,4400.36,3421.64,978.72,0
933,20667,08/29/2014,10536.32,8770.78,1765.54,1
934,517,07/14/2012,2739.88,2351.82,388.06,0
935,3002,04/25/2016,7331.38,5304.41,2026.97,0
936,3475,06/15/2021,16284.24,12868.31,3415.93,1
937,184,02/27/2019,6991.75,6549.45,442.3,0
938,2762,07/23/2011,16206.8,12776.92,3429.88,0
939,4987,09/24/2022,15013.25,11339.9,3673.35,0
940,19804,06/27/2013,6189.23,4953.32,1235.91,0
941,11350,02/26/2026,6273.34,4535.56,1737.78,0
942,19595,01/22/2022,29543.24,23448.03,6095.21,0
943,19321,12/15/2024,9875.35,7236.89,2638.46,1
944,8521,01/16/2016,3286.82,2814.24,472.58,0
945,10691,03/21/2026,5604.84,4768.63,836.21,0
946,317,12/25/2013,4311.9,3773.09,538.81,0
947,8696,04/25/2022,12855.97,10453.08,2402.89,0
948,14694,12/27/2011,2960.43,2526.39,434.04,0
949,14587,06/14/2021,26274.26,19633.25,6641.01,0
950,10267,10/23/2014,15790.25,11717.45,4072.8,0
951,7733,10/06/2017,3651.35,3451.55,199.8,1
952,10328,01/29/2023,5607.69,5209.95,397.74,0
953,8748,06/07/2012,2415.55,2135.57,279.98,0
954,2384,02/17/2015,5120.93,3687.4,1433.53,0
955,2559,08/28/2020,6009.29,4392.2,1617.09,0
956,4782,11/07/2010,3031.19,2386.49,644.7,0
957,5457,02/09/2010,12747.56,9376.18,3371.38,0
958,7425,11/14/2010,18685.83,15787.54,2898.29,0
959,19798,02/01/2025,17810.74,14826.19,2984.55,0
960,15637,04/26/2022,5796.88,5357.53,439.35,1
961,2761,05/24/2019,4898.66,4362.29,536.37,0
962,15246,09/16/2010,26304.73,24489.36,1815.37,1
963,11770,07/17/2025,2438.31,2046.49,391.82,1
964,21797,08/17/2024,8562.72,6453.55,2109.17,0
965,4470,07/07/2023,1469.06,1074.29,394.77,0
966,14159,10/19/2022,6229.55,5856.26,373.29,0
967,5061,11/18/2017,13217.52,11900.53,1316.99,0
968,20069,01/18/2026,17683.99,15401.85,2282.14,0
969,18613,12/26/2015,2466.58,1983.42,483.16,0
970,19811,08/09/2012,5402.78,4166.72,1236.06,0
971,2507,11/26/2022,13822.84,10611.58,3211.26,0
972,20052,09/03/2025,11102.03,9898.29,1203.74,0
